Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
AT5G11520	0.413144096916474	6.88931967499302	3.55983264063689	0.00188253796436747	0.226785818233966	-1.5724292736386
AT4G39070	1.09974510174743	4.00279884057328	3.55948124649429	0.00188409413765582	0.226785818233966	-1.33054103185398
AT3G48510	-1.60260955043589	0.750773058505451	-3.55737060740615	0.0018934679321242	0.226785818233966	-1.25521136779598
AT4G18510	-1.09894287616914	3.03844749474618	-3.53835455969359	0.00198001868871054	0.234963181011373	-1.2600220232335
AT5G49840	0.358272213701897	4.38112027685049	3.53446673374098	0.00199818742663912	0.234963181011373	-1.47084176747901
AT3G19820	-0.406517996444094	9.26668300519719	-3.53380488992984	0.00200129667455962	0.234963181011373	-1.62183900565822
AT2G47420	-0.451416273309276	5.20555757115925	-3.53273626460527	0.00200632697258288	0.234963181011373	-1.54774917802456
AT4G36880	0.90236847499318	3.11320558988196	3.5205549321672	0.00206455390253559	0.240203164621958	-1.42502968337562
AT3G19710	-1.29811463991129	7.33973255427609	-3.5186393562619	0.0020738603397152	0.240203164621958	-1.6600147956627
AT2G26040	-0.990896575778234	3.28940075137159	-3.51286701014408	0.00210215422770241	0.241547984442395	-1.40833763148916
AT3G48450	0.720592864542691	4.10210164541709	3.5116054083096	0.00210838847900382	0.241547984442395	-1.48732018136251
AT3G26760	0.525083709351621	5.27211418340015	3.50205960578668	0.00215615202916359	0.243354777318649	-1.60825016224976
AT1G18870	2.41527472561378	2.50331521090285	3.50094809747519	0.0021617822448697	0.243354777318649	-1.32436593785962
AT3G13222	-0.374619351904832	5.21871803442352	-3.49792655409807	0.00217716063642378	0.243354777318649	-1.62394949264936
AT3G21250	0.619364083546776	6.03251028623602	3.49623100233352	0.00218583731621546	0.243354777318649	-1.69442486810154
AT3G06810	0.320631502175087	6.06948975756208	3.492973909481	0.00220260032032438	0.243354777318649	-1.70519102997212
AT5G59380	-0.42899483292691	3.9964073932586	-3.48999046448105	0.0022180657476775	0.243354777318649	-1.50859081759854
AT3G47950	0.742961421348262	4.19951182105614	3.48861011229777	0.00222525719098204	0.243354777318649	-1.55888701166052
AT4G10310	-1.3542302879663	5.10084287201244	-3.48812255594059	0.00222780276133525	0.243354777318649	-1.66295318317889
AT2G29460	1.105717899254	1.66765195094603	3.48807361474825	0.00222805844509009	0.243354777318649	-1.3452783337739
AT5G04330	-0.43886742377514	3.08784548629102	-3.48558495413222	0.00224109803566725	0.243517250473534	-1.45521533149584
AT2G14510	-1.56540829668824	2.91153133244948	-3.48064467813529	0.00226720557141188	0.244124612480123	-1.38059767716314
AT1G47970	-0.351737298327942	6.2445914994238	-3.47889015473978	0.00227654926471534	0.244124612480123	-1.73649747661867
AT3G24420	1.02012222498241	4.3494195913699	3.47703316912144	0.00228647980835532	0.244124612480123	-1.56421652625732
AT5G01600	0.857171534229438	7.76527085189623	3.47581615304222	0.00229301106598977	0.244124612480123	-1.75920334588283
AT1G27650	-0.394532248651849	5.99888883272833	-3.46768745691036	0.00233710681110219	0.246471446211379	-1.75875741091094
AT2G33205	1.10328065126668	3.44450142506693	3.46744427048729	0.00233843876860891	0.246471446211379	-1.4904175727074
AT5G14530	-0.481455215048902	3.23103270346723	-3.46501602860866	0.0023517794342906	0.246644330720626	-1.45865885100549
AT3G10500	0.658851311592793	5.86971145788581	3.45656061013467	0.00239881864627747	0.24901083949565	-1.77367058697791
AT5G42020	-0.447217190737092	8.7086682835116	-3.4535779990911	0.00241563080088921	0.24901083949565	-1.8062584579851
AT2G28930	0.708039366052609	3.31886054412241	3.45101665815386	0.00243016059510128	0.24901083949565	-1.50624139717203
AT1G22910	0.278512877013315	5.39431293021721	3.44636116104287	0.00245678982849998	0.24901083949565	-1.76012160777846
AT5G59950	-0.274687024100797	6.45689908570683	-3.44341551390772	0.00247378641937058	0.24901083949565	-1.82636666779571
AT1G32270	-1.36632602673099	-0.602884117492602	-3.44022591637199	0.00249232067465266	0.24901083949565	-1.72702736185689
AT4G29020	-1.33540662241436	4.98497451672559	-3.43794444165325	0.00250566144170321	0.24901083949565	-1.70468764143119
AT3G23000	-0.479837468581391	7.77638712273148	-3.43590122374371	0.00251766843846845	0.24901083949565	-1.849070295801
AT4G39950	1.15275077322096	7.09147114635045	3.43512327058499	0.00252225490469761	0.24901083949565	-1.84918509876774
AT2G27150	0.397748871681102	5.00433675950064	3.43477573835656	0.00252430644669173	0.24901083949565	-1.75311584617249
AT3G07030	-0.348147429318438	4.78804463569114	-3.43007771109512	0.00255220076963735	0.24901083949565	-1.73342117247147
AT5G09770	-0.555595726645437	4.76320050865872	-3.42674359574294	0.00257218002425097	0.24901083949565	-1.72828447605016
AT5G22570	2.507357091644	-1.19377475675205	3.42659634303775	0.00257306594315828	0.24901083949565	-1.76686161345798
AT3G44110	-0.281671367273072	8.32034739489646	-3.42593173624932	0.00257706815077078	0.24901083949565	-1.87063344171747
AT2G03200	0.708838048329389	5.8874493910488	3.42590405413046	0.00257723498252439	0.24901083949565	-1.85736738209576
AT5G62540	0.307365994268731	4.9869187956574	3.42462081485967	0.00258498030778849	0.24901083949565	-1.76701672573058
AT3G10810	0.330225594237943	5.73246577137123	3.42376432948519	0.00259016253932329	0.24901083949565	-1.84892718753415
AT4G33890	-0.343952557390891	4.97213983005101	-3.42178569980289	0.00260217335628122	0.24901083949565	-1.78671456488118
AT5G13565	-0.526837241272103	2.73728770725611	-3.42087972022631	0.0026076910995824	0.24901083949565	-1.52667653474539
AT4G28400	0.302330816502505	5.20675404632077	3.42040326048035	0.00261059751084149	0.24901083949565	-1.80229546154486
AT1G10280	-0.384045064054191	3.14173519968693	-3.41453945389333	0.0026466277938195	0.251310422944663	-1.58845404224797
AT4G37400	-0.926251558380368	3.90752710743658	-3.40951847414586	0.00267786617728778	0.253136408148997	-1.66314565563272
AT4G22820	0.412997659505207	6.2759790458973	3.405001267882	0.00270627876655055	0.253895633283184	-1.91172208944676
AT3G56408	-0.494811505833291	2.374127680294	-3.4044152039841	0.00270998659813645	0.253895633283184	-1.53143465819195
AT1G67750	-0.612557698496006	5.06991914710551	-3.39623455575264	0.0027622652065655	0.257648453780534	-1.82933344863866
AT3G06130	-0.395308863342501	5.48786053245038	-3.39184874329268	0.00279069816781576	0.259153821046503	-1.87724888201059
AT2G42840	-1.40583647017949	6.229908413186	-3.38275842246057	0.00285054554944288	0.263248443598218	-1.92767730268793
AT5G23010	-1.16840668247372	5.76916490521909	-3.38109433367523	0.00286163652627875	0.263248443598218	-1.84615985675117
AT3G44550	0.83749079048405	6.67401022377878	3.37950699603747	0.0028722553144018	0.263248443598218	-1.97059155981728
AT1G09210	-0.412066729407604	8.24985258531531	-3.37582517949497	0.00289703417022722	0.263302860613955	-1.98227749276722
AT1G07985	1.49237179957778	1.00090342056488	3.37530244490388	0.00290056912077784	0.263302860613955	-1.6474120644077
AT3G11940	-0.57814422222611	8.3138354184468	-3.37359222673554	0.00291216384933483	0.263302860613955	-1.98750228119284
AT5G03545	-0.780075217162881	4.90284096815471	-3.37070363851699	0.00293185060650637	0.263302860613955	-1.87344847441903
AT1G55020	0.867904661783032	7.44857709499768	3.37019913780208	0.00293530228862806	0.263302860613955	-1.99653703894294
AT3G16420	0.436371371940218	9.84439436954936	3.36584312060254	0.00296527100386702	0.264864037125071	-1.99045721311143
AT5G35690	0.530735459577434	5.89409402260042	3.35955966613346	0.00300902802467407	0.267638442025863	-1.99387201766718
AT3G26770	-0.430725391991851	4.53915614561331	-3.35542679542263	0.00303815229595227	0.267770612323913	-1.84718996361564
