Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
AT5G36210	0.387913556455945	5.77310683945535	4.2067290213622	0.000406692707601634	0.00683114125597008	-0.207866921376008
AT2G32590	0.880112187141918	3.52411830997553	4.20558287318497	0.000407801901936395	0.00684373886569651	0.0210818532872779
AT4G02680	0.458346477872243	6.32024651662635	4.20528360554294	0.000408092018699265	0.00684373886569651	-0.234984821419517
AT4G14103	1.40400683148259	0.337319830339784	4.20260846376605	0.000410694552181046	0.00688190871222294	0.0400119461987325
AT2G43570	-2.1148289948731	3.04107028092764	-4.20197096944549	0.000411317189980119	0.00688460169489638	0.114233852982506
AT4G24220	-0.564863107774586	8.0462203250965	-4.20177533921538	0.000411508450453958	0.00688460169489638	-0.248617349149672
AT2G40815	0.604368290309024	3.00261859027645	4.20126222354175	0.000412010527634887	0.00688753522802808	0.0842363415121676
AT5G24140	-2.64437221568375	3.07734231370781	-4.20013108982483	0.000413119493435643	0.00690060136420234	0.134497887007003
AT5G19750	0.716235661678965	4.92214577296277	4.1992194658919	0.000414015424308504	0.00690987747897743	-0.150892282331598
AT5G26230	1.09086010485563	2.60605479761608	4.19889942742799	0.000414330414299216	0.00690987747897743	0.119523842239242
AT1G53730	-0.578553203080777	6.9766328231043	-4.19754728176513	0.000415663878964461	0.00692663602258565	-0.259958744548029
AT4G15900	0.444770649261693	6.3162223124553	4.19644172640244	0.000416757349923412	0.00693937198766629	-0.253421076224949
AT5G26710	0.560962674055396	6.97368628003088	4.19594960575851	0.000417245016538054	0.00694200864137504	-0.263699526710348
AT4G16230	2.07629362379897	1.3511097277353	4.19527194214754	0.000417917481265991	0.00694771333208761	0.120258117552214
AT2G02560	0.300102828230994	6.83858322786719	4.1941286702973	0.000419054440656039	0.00696112498741474	-0.268253741407545
AT5G10360	0.639933327219152	8.80247872445131	4.19346393245978	0.000419716930275908	0.00696664007103633	-0.261798836910469
AT4G26670	0.869056827050187	3.74271527469221	4.19273531386594	0.000420444288240249	0.00697322234154559	-0.0402108557067855
AT2G05920	0.470481075068886	8.43463586626335	4.1917876439321	0.000421392205407301	0.00698344944181283	-0.268099100529604
AT1G80370	1.0634728108516	3.90099361538716	4.19101106939953	0.000422170576037945	0.00699085290092685	-0.0460285867977781
AT2G21790	0.729482872900177	5.90355846819258	4.19007308354308	0.000423112649221439	0.00699821296969095	-0.256398295645146
AT2G29320	-1.76674954318827	1.64956240666723	-4.18990766133467	0.000423279010263565	0.00699821296969095	0.12094097149283
AT2G25880	0.714662626738546	3.94631428377451	4.18923153272	0.000423959656678946	0.00700262521261369	-0.061724612618054
AT1G61730	0.499661807964109	5.40328857520361	4.18898286078252	0.000424210265488979	0.00700262521261369	-0.219039099422582
AT4G13710	0.979714938481173	3.56498279838042	4.1876523058772	0.000425553703597792	0.00701519593397672	-0.0179611438494804
AT2G46650	1.40284017423389	5.61435582961108	4.18727100936399	0.00042593947595713	0.00701519593397672	-0.242891813656298
AT5G47860	-0.728528756656549	4.32226128398413	-4.18724070446727	0.000425970151588719	0.00701519593397672	-0.105345061951756
AT3G03440	-0.61482350860267	3.40993806605921	-4.18621533628683	0.000427009366872808	0.00702682080693114	-0.0126674878294715
AT1G09350	-1.58538578291739	1.40034390988101	-4.18559587537959	0.000427638421672705	0.00703168325184136	0.0980470665028603
AT1G69170	0.606904226193381	3.94799588648156	4.18506732257582	0.000428175893208281	0.00703503338178531	-0.0743324789903905
AT4G19810	1.47787395855777	4.52756170937323	4.18441972800647	0.000428835336320315	0.0070403807551653	-0.11545417080896
AT1G67320	0.842192530763889	3.73921456640943	4.18383755520377	0.00042942902770335	0.0070446411704176	-0.0567083683287519
AT5G53620	0.542751767992768	5.87721905011178	4.18208551427565	0.000431220697863433	0.007068532123609	-0.273480697651528
AT4G33950	-0.66297503589986	4.78873452629959	-4.18120246076017	0.000432126556776277	0.00707787709156481	-0.163164868746565
AT1G50140	0.397138067873315	5.63193165357352	4.18059539149125	0.000432750407627959	0.00707834443803439	-0.26145412451606
AT5G05180	0.737508982853757	3.54020251691786	4.18052125090345	0.000432826659422501	0.00707834443803439	-0.0454224922876794
AT1G63640	0.50242629540219	5.29152750950752	4.17988936900906	0.000433477080123921	0.00708348592946686	-0.24118178666979
AT4G02450	0.559819144740449	7.6547848789641	4.17874949129343	0.00043465287387067	0.00709719797149011	-0.303377721574007
AT4G25320	0.538897003944599	4.96691629523592	4.17766617160745	0.000435773283420641	0.0071099851505473	-0.216042560228111
AT5G42600	-3.11054100484988	3.5591938615943	-4.17631804357231	0.000437171601935946	0.00712256459569304	0.0646221845767538
AT5G57150	-0.886309025692532	5.57126078118808	-4.17627141486939	0.000437220046813416	0.00712256459569304	-0.267078160738017
AT4G02540	-0.550176099258179	5.76484696425004	-4.17472034944194	0.000438834588792042	0.00714334604767277	-0.274271211919965
AT4G36430	1.76984812716998	4.46530273440798	4.17433856014798	0.000439232916142273	0.00714431317305487	-0.12767693004299
AT5G02280	0.376448366311573	4.35754228603393	4.17255135821211	0.000441102347529369	0.00716918850109414	-0.146946910383936
AT3G48160	0.940473959248144	3.07145825216401	4.17152964203956	0.000442174645136195	0.00717461109582343	-0.00408660191364696
AT5G57700	0.517515617481524	4.47753598304852	4.17140855200207	0.000442301902536381	0.00717461109582343	-0.174249821663664
AT5G01890	0.573335941008527	6.18186541953972	4.17126097921932	0.000442457041013779	0.00717461109582343	-0.307292138053919
AT1G12120	0.353579790178747	5.88685806659245	4.1706197380481	0.000443131789168001	0.00717871476562561	-0.296674657947926
AT5G46070	0.254446698940515	6.52776078727378	4.17037346315734	0.00044339120611217	0.00717871476562561	-0.320520201796938
AT5G41070	1.00477312909855	2.96055915978317	4.16925777869415	0.000444568330705192	0.00719224897257517	0.00398711169280919
AT2G37470	0.667962538375554	5.25315017662047	4.16717895902737	0.000446769971131465	0.00721991814138404	-0.258892346376638
AT5G17980	0.923890597182575	3.2772017089781	4.16699660048998	0.00044696362307904	0.00721991814138404	-0.0538301271581121
AT1G06670	0.474658151599812	6.44094946503613	4.16597458166904	0.000448050489416728	0.00723193286133586	-0.328480322457291
AT3G16050	0.763086329928124	4.25345864390999	4.1654247372293	0.000448636314502718	0.007235848132913	-0.155291277882908
AT5G22000	-0.377446114302448	6.86872447387768	-4.1649402097048	0.00044915318318772	0.00723864610213849	-0.335494438104586
AT2G32280	1.07049692178074	3.07931068259037	4.16263433704453	0.000451621137869706	0.00727285988257708	-0.0403297795688795
AT1G80630	-0.563798069120672	3.48203630941612	-4.16204618162221	0.000452252802352084	0.00727747257525339	-0.0638133735887019
AT2G25270	0.952213108485773	3.79804054555005	4.16172314413598	0.000452600112373189	0.00727750600215624	-0.10506639081881
AT1G48920	0.863127292327343	8.5554203433614	4.15932728208172	0.000455184331666892	0.00731347996306257	-0.342453893018703
AT4G18390	1.5046653750314	2.75738909133979	4.15876921382146	0.0004557883889432	0.00731760795043614	0.0331503938614448
AT4G25970	0.407139882783055	5.87736666389272	4.15782002953616	0.000456817634253375	0.00732635874914835	-0.322794081025252
AT3G46970	0.693520951660407	3.91438123839054	4.15746797765511	0.000457199971111436	0.00732635874914835	-0.125022596945132
AT1G27595	0.330015671335004	5.92433309984564	4.1573059022052	0.000457376096483834	0.00732635874914835	-0.330409118320344
AT4G26720	0.422329755596157	4.88012345408554	4.15677476609929	0.0004579537509219	0.0073265969416749	-0.247816773994611
AT1G01060	0.808160405842335	8.04631370121915	4.15665317888773	0.000458086089617055	0.0073265969416749	-0.353848222068015
AT1G19960	-1.76502717724604	2.38287659350976	-4.15582004468389	0.000458993923614574	0.0073314939742556	-0.0115087321494638
AT3G16190	-0.376751419853843	4.57438847606008	-4.15573393363142	0.000459087857970464	0.0073314939742556	-0.209617519162681
AT5G52040	0.4025853292852	6.52701727640202	4.1538485246352	0.000461149382048965	0.00735884100953231	-0.356947384072802
AT1G48670	-0.805407597097334	3.14405638574556	-4.15281392310306	0.000462284554411162	0.00737137549696466	-0.0663179664434246
AT5G55830	1.04443214103906	2.26588324866759	4.15198811223511	0.000463192644215465	0.00737513955138387	0.0198641341068004
AT4G25200	-6.30382806970782	0.0851337152709395	-4.15196295135875	0.000463220339944603	0.00737513955138387	-0.746476410559819
AT1G13560	0.613912075159472	6.15503029659597	4.15112934727462	0.000464138862577031	0.00738389290881054	-0.352476666802431
AT2G24700	1.55464814514317	1.02487138632518	4.15046357482359	0.000464873764078053	0.00738389290881054	-0.00688203510798324
AT5G12110	-1.37083770640715	4.99107687577723	-4.14980610500642	0.000465600642190063	0.00738389290881054	-0.272798067286288
AT5G22570	-3.67114927853103	-1.19377475675205	-4.14968604323041	0.000465733501348561	0.00738389290881054	-0.619112811699992
AT2G27840	1.06208972328101	5.58854339675919	4.14965029014077	0.000465773072680647	0.00738389290881054	-0.329144074093988
AT1G28480	-2.08776855959946	-0.513664706521168	-4.14956110120684	0.000465871801172582	0.00738389290881054	-0.239271938776724
AT5G35840	-0.292977918308305	5.25929857808122	-4.14804998506049	0.000467547727549826	0.00740488812678462	-0.301108157838553
AT4G02700	-1.4446648199503	1.4012632830143	-4.14769457102139	0.000467942779366383	0.00740554877357494	0.0321284865825913
AT3G47420	0.946586719448646	5.83374226972832	4.14700607447552	0.000468709010236803	0.00740554877357494	-0.317300756600059
AT1G63800	-0.66700393620765	5.66196137261499	-4.14678250540595	0.000468958090844262	0.00740554877357494	-0.329001622140023
AT3G17730	0.951290990143428	1.56449302905399	4.14674968409887	0.000468994668535225	0.00740554877357494	0.0302423866317039
AT4G28220	0.603132405625121	4.38975139509745	4.14444018934634	0.000471575655792762	0.00744072965876604	-0.216061587954925
AT5G17160	1.13671042292693	5.50479459670161	4.14234609272572	0.000473928192117325	0.00747225601333824	-0.343439565311465
AT4G08570	1.39581600283506	3.10232738055798	4.14139009743668	0.000475006065689862	0.00747390522543138	-0.107350251773257
AT4G21590	1.28734530455539	2.2842806209577	4.14108141833347	0.000475354620709047	0.00747390522543138	0.0106575913292559
AT5G09250	0.653119716480882	3.91957992614979	4.14101049434461	0.000475434742932578	0.00747390522543138	-0.172313538658289
AT1G15930	0.696561754225722	7.78361326434592	4.14099611233845	0.000475450991807565	0.00747390522543138	-0.391082215987097
AT3G18560	-0.749479858548444	5.17259905312026	-4.13713174545529	0.000479837143757177	0.0075372332268266	-0.306854472026326
AT3G12170	0.906750436295751	1.92522304996784	4.13601571981191	0.00048111136841199	0.00755162147887174	0.00222297739153809
AT1G27290	-0.817377494266295	6.50870285473337	-4.13518031400521	0.000482067406915145	0.00756099772155599	-0.395997605109836
AT1G74920	0.323383619042741	7.31726915481972	4.13444649184207	0.000482908758946723	0.00756590902997216	-0.407467041686395
AT5G41040	-1.11729694222424	7.96248794728703	-4.13428129413515	0.000483098365955528	0.00756590902997216	-0.405295417318301
AT3G62560	-0.353373151683123	5.43975282666599	-4.13371222296144	0.000483752091637521	0.00757052271100145	-0.352480135264051
AT4G28180	0.77653515302497	2.50271579867966	4.1318424579594	0.000485906230238054	0.00759669307086056	-0.0430676407433035
AT5G64410	-1.19645690133463	5.46808206547646	-4.13163562228558	0.000486145111602984	0.00759669307086056	-0.323228550294249
AT2G37690	0.753695074011227	4.99769417887733	4.13080239551168	0.000487108621736829	0.00760611092312027	-0.324465993424921
AT1G27470	0.674930378148018	5.24357919820288	4.13030670662182	0.000487682721396411	0.00760943876168493	-0.34133064652258
AT2G43910	-0.506705729552642	8.09939288124992	-4.12940120821798	0.000488733202336071	0.0076198304949045	-0.415493406424696
AT1G09880	1.29441616001574	0.352637391038857	4.1289932831587	0.000489207180002575	0.0076198304949045	-0.0666081307491702
AT5G35620	0.584832525763436	6.56459987192933	4.12879895559565	0.000489433135204017	0.0076198304949045	-0.416599129202205
AT1G52380	0.573055095934324	5.51961588975076	4.1275930925113	0.000490837590322691	0.00763605638671759	-0.376689546354781
AT5G49020	0.727738916851603	5.2522105880391	4.12629364286559	0.00049235555189155	0.00765402288633766	-0.356971634913586
AT4G27000	0.286926509270456	7.67666684637956	4.12566095342606	0.000493096329293141	0.00765988992004378	-0.42732273169224
AT3G56200	-1.00688392904739	4.70912232671076	-4.1251733816098	0.000493667956855042	0.00766312262923732	-0.28327901234722
AT3G23940	0.852175268701798	6.62439121006441	4.12454219500804	0.000494408941172811	0.00766596309832857	-0.425147175110848
AT4G25130	-0.838794045994808	6.30005098193521	-4.12439809442573	0.000494578264408295	0.00766596309832857	-0.41705632917013
AT4G21585	1.14708648802797	2.09206926676163	4.12333466261544	0.000495829626480404	0.00767782630777913	-0.0252669034482471
AT3G04820	0.797397077448819	4.65453030464406	4.1229175032406	0.000496321369710681	0.00767782630777913	-0.307590264326398
AT3G03700	-1.38220062071647	2.77410956702429	-4.1227281338327	0.000496544757179435	0.00767782630777913	-0.0763684880689368
AT5G62890	0.429645565020843	7.21528969928426	4.12251141883548	0.000496800525797473	0.00767782630777913	-0.435185497022799
AT1G20410	0.77307007871334	4.09295872865042	4.12201905936018	0.000497382101263989	0.00768118292647978	-0.240328673428869
AT5G63920	0.977782292560618	3.4749827557205	4.12161398720658	0.000497861082724315	0.00768295140836645	-0.166645225612899
AT3G57490	0.786396222642679	4.94972895713359	4.12010424813551	0.000499650350410765	0.00770492274078926	-0.338851091528836
AT4G26640	0.327799951927934	5.20797371957409	4.1189646540816	0.000501005193286908	0.00772016774450878	-0.371185394230893
AT4G20320	0.799774672715299	5.80823321245222	4.11854145775228	0.00050150925760831	0.00772042683050383	-0.415697710962315
AT5G43280	-0.453688272728575	4.67767030614084	-4.11817373979696	0.000501947653534041	0.00772042683050383	-0.317132294707105
AT3G50530	0.350212956083356	6.08993375550036	4.11781887553916	0.000502371088114378	0.00772042683050383	-0.434225309955593
AT1G19990	0.765177330273352	3.68030683250144	4.11772180016952	0.000502486983465429	0.00772042683050383	-0.19735530999202
AT3G26744	-0.820370987627444	4.48075042199541	-4.11724431751189	0.00050305742440741	0.00772356191297029	-0.278026548803825
AT2G38620	0.967944474476686	3.42059404442823	4.11638412453853	0.00050408671593572	0.00773373214841702	-0.180497614858126
AT1G20930	0.970949499828599	4.09955323455979	4.11556880206802	0.000505064257813614	0.00774108442840555	-0.258106719623523
AT1G10990	0.971853435226493	2.46499940549882	4.11537209335493	0.000505300387736529	0.00774108442840555	-0.0675966237883578
AT5G62000	-0.45683075953318	7.75599996460427	-4.11359627853375	0.000507437079635919	0.00776817257714246	-0.455227653180602
AT5G41680	-1.58860062381205	1.41482787007813	-4.11313653332388	0.000507991722139014	0.00777022028925588	-0.0460605098247449
AT1G59600	0.665933427727846	4.3575749158902	4.11287454909602	0.000508308054026749	0.00777022028925588	-0.292642782439006
AT4G01320	0.414593770898045	6.63328990335297	4.11168704210268	0.000509744373504523	0.00777140133667885	-0.457586978915175
AT5G39350	0.805891327800522	2.13334096244092	4.11166921342052	0.00050976596859684	0.00777140133667885	-0.0578531541194804
AT2G36010	0.823320134211186	2.97603585197916	4.11162046946139	0.000509825014657323	0.00777140133667885	-0.134219765147418
AT5G47680	0.623395918574531	5.11304200082736	4.11159162029098	0.000509859964356113	0.00777140133667885	-0.375463355745364
AT1G06660	1.12783086885575	3.12531442995437	4.10995482680324	0.000511846802684143	0.00779604812180761	-0.135655050057012
AT4G38660	0.691436222051075	5.44052849384165	4.10926451432852	0.000512687061753406	0.00780320813123595	-0.410899325963331
AT4G26620	0.460944729108553	5.18302912486974	4.10882223278837	0.000513226137560337	0.00780577704168247	-0.383376509523887
AT1G26660	0.852409050484347	3.07976058385901	4.10827091504894	0.000513898904980493	0.00780863482466724	-0.139690625836251
AT4G16640	-1.11556794697209	2.46080663999072	-4.10806132821052	0.000514154892629892	0.00780863482466724	-0.0874547179191119
AT1G31814	-0.534337505372892	2.92605395132217	-4.10598413275531	0.000516698856947343	0.00784162124150467	-0.13495561729914
AT4G14800	0.405657599095685	6.03711125594554	4.10488640792483	0.000518048324914	0.00785644510013462	-0.458432160148078
AT2G25730	0.417424317648082	6.51115301072871	4.10344905733533	0.000519820627788678	0.00787765552392907	-0.47504756974801
AT1G76500	0.77186500145856	4.35236817250279	4.10176580672655	0.000521903831503925	0.00790354365524622	-0.302709793671748
AT3G03920	0.814803452264081	6.83364401177566	4.1011097789219	0.00052271799206412	0.00791019043267167	-0.481726015668555
AT5G13000	0.666972648741778	7.22569572407276	4.10066872959253	0.000523266067212687	0.00791280394321625	-0.485739180396756
AT1G17970	-0.608252454702564	4.18614542192132	-4.09856614706807	0.000525886763723809	0.00794673331849311	-0.307565295270035
AT1G66540	-1.36120043045411	1.36987244902609	-4.09776426816304	0.000526889688180665	0.00795614113083725	-0.0749341297927675
AT1G69050	-1.09338933756485	1.11298019591844	-4.09746522810357	0.0005272641916404	0.00795614113083725	-0.0891716226940558
AT3G27090	-0.359348217114563	7.89744123719584	-4.09713301391297	0.000527680552409878	0.00795672821516468	-0.492817866911928
AT5G04895	0.91041955109382	3.82322166051015	4.09653640728847	0.000528429097811894	0.00796231978690116	-0.260446736502817
AT5G27640	0.428381799051079	7.45182004290431	4.09541914838704	0.000529833743441415	0.0079771409487908	-0.497833725945151
AT4G08460	0.353902568053856	5.83342111348329	4.09515247154052	0.000530169566852747	0.0079771409487908	-0.463390916625292
AT2G21580	0.713670162931081	7.24207635220632	4.09218718301279	0.000533918072264166	0.00802781238468517	-0.505389133794993
AT4G26580	-1.11762250852466	2.85848151419406	-4.09124920502673	0.000535109296028018	0.00803220720203318	-0.168537989912276
AT5G13840	1.10741600996197	4.55734323569663	4.0910722195623	0.000535334363349609	0.00803220720203318	-0.3730839693644
AT2G01120	1.01795443565362	3.3399899499384	4.09105719921974	0.000535353468636462	0.00803220720203318	-0.213727059640418
AT1G17450	-0.417059387068871	5.19808267430174	-4.08966209202793	0.000537130960923781	0.00805314413675199	-0.432286677212324
AT4G15500	-1.04186021282321	4.48032466508204	-4.08926831327317	0.000537633735743636	0.00805495319792171	-0.359726917257706
AT5G63580	2.32819037216947	-0.402217801122042	4.08807420191181	0.000539161245302422	0.00806966698093286	-0.395743215617299
AT1G13990	-0.664194953991319	4.48546212288633	-4.08749274417488	0.000539906614639332	0.00806966698093286	-0.363840028559841
AT5G06220	-0.800244714473735	5.56004762298803	-4.08719807170277	0.00054028474720988	0.00806966698093286	-0.460851425459889
AT1G75550	0.947860361564298	1.86263450873556	4.08687318931178	0.000540701952437198	0.00806966698093286	-0.102560745302013
AT3G19508	0.791802628216932	2.93158675058217	4.08639342324637	0.000541318643231657	0.00806966698093286	-0.182143896671194
AT4G12570	-0.449339628570312	5.2796570022723	-4.08638855583012	0.000541324903399341	0.00806966698093286	-0.441504831281142
AT3G07660	0.325749777055214	6.65100738061421	4.08633456652493	0.000541394345927804	0.00806966698093286	-0.515985932618549
AT4G25850	3.09734141755462	0.773189240650151	4.08599769204669	0.000541827844012108	0.00806966698093286	-0.274363672525818
AT2G42910	0.552158575491525	6.48690797530946	4.08581652160853	0.000542061121679361	0.00806966698093286	-0.51562840766252
AT5G23190	-1.09865754135724	6.24207765389929	-4.08516451084122	0.000542901490004508	0.00807647382448485	-0.507730006691931
AT3G58520	0.890578496315573	1.84236976405608	4.08448950161964	0.000543772870715783	0.00808296863746363	-0.106359481148979
AT2G05120	0.625467497318555	4.72420396377973	4.08402525772557	0.000544372980961944	0.00808296863746363	-0.399469848296742
AT2G01630	0.596518306662384	4.38073971483982	4.08393602864414	0.000544488399677341	0.00808296863746363	-0.354316739831778
AT1G02690	0.788642625490271	5.47553558410492	4.0825019022796	0.000546346810960829	0.00810129451351958	-0.478489623405092
AT5G59710	-0.339272314627879	5.5004334106778	-4.08239045165559	0.000546491498967023	0.00810129451351958	-0.47952087334385
AT1G18980	-1.19306515787413	6.07656723281787	-4.08174071140068	0.000547335769779704	0.00810323688758525	-0.51206526134133
AT1G21450	-0.548994364151763	5.91061272160852	-4.08169798469661	0.000547391334341622	0.00810323688758525	-0.505360963049441
AT2G39230	0.945829854838178	1.28458110866536	4.08047003227682	0.000548990650931223	0.00811448440389542	-0.112119840313614
AT3G12145	1.01903417724521	2.39423694283906	4.08031446661391	0.000549193596154245	0.00811448440389542	-0.135762219554935
AT5G06300	-0.943282040150076	5.49369713241093	-4.08022837415253	0.000549305941383243	0.00811448440389542	-0.471587989870531
AT1G03905	0.667903185082853	4.01898287143029	4.07866290691619	0.00055135278216228	0.0081390172604908	-0.32618725234719
AT3G52790	-0.910983514532554	4.55260666573345	-4.07617350305264	0.000554623352004017	0.00818156771185772	-0.41556274322483
AT1G05420	1.35829936781223	0.124582344988162	4.07554249812811	0.000555455435045677	0.0081848459838141	-0.289488315689584
AT2G01490	-0.420244467310764	6.54317961672716	-4.07516306868057	0.000555956374344741	0.0081848459838141	-0.540631741479574
AT1G47230	0.646017871313378	3.97237413528092	4.07493815369899	0.000556253529698972	0.0081848459838141	-0.322336291247133
AT2G28890	-0.594415807968995	6.72294085683484	-4.07482832962808	0.000556398685711841	0.0081848459838141	-0.543520634494623
AT4G37060	-2.176307435877	-1.06494834095065	-4.07417416200219	0.000557264091661497	0.00819185986905464	-0.67258571664101
AT2G36130	0.543479841983312	5.26548904640746	4.07362937678608	0.000557985819287422	0.0081967533592884	-0.472237541490952
AT5G60980	0.446290964549343	7.22564010581339	4.07310395251942	0.000558682781218353	0.00820127648195187	-0.550019711319235
AT5G50150	0.725729149847018	5.01033086832422	4.0723762714622	0.000559649466445632	0.00820975000186077	-0.463765280654107
AT3G26830	1.13864076031951	2.97963741529635	4.07208269479345	0.000560039939623402	0.00820976490073805	-0.263281037385426
AT5G10270	-0.473672822465358	4.58285222283002	-4.07145077727352	0.000560881347350682	0.00821638554701347	-0.413620267983101
AT1G11180	-0.954944718840219	2.38753202120943	-4.07074093126043	0.000561828022380665	0.00822453799429473	-0.154165697049899
AT5G13850	0.577255951368483	7.10500339315416	4.07037144793167	0.000562321408757961	0.00822604808925594	-0.556081764957225
AT1G25360	0.843456034671592	1.87760828371206	4.06934386269948	0.000563695860073971	0.00823813595015924	-0.140820483850427
AT3G23590	-0.374612986260703	5.99830299086876	-4.06913250702164	0.000563978975171282	0.00823813595015924	-0.542240549201994
AT1G08840	0.862280631969531	3.49024895276783	4.0686022323963	0.000564689913132104	0.00823813595015924	-0.296571303624641
AT4G21530	0.628204582021203	3.78964132912712	4.0685865649259	0.000564710932067367	0.00823813595015924	-0.322422670901009
AT2G14460	0.903806125888818	3.55271054355621	4.06758499486282	0.000566056224929408	0.00824680963067614	-0.285342668907779
AT1G63980	0.477685485614996	6.94818765930303	4.06727102301389	0.000566478604808346	0.00824680963067614	-0.562873609394468
AT5G24080	-1.69370283526213	1.43305973586886	-4.06725917216199	0.000566494553672842	0.00824680963067614	-0.137941520069219
AT3G05320	-0.89267398488684	3.89849687261963	-4.06660885459119	0.000567370437555489	0.00824680963067614	-0.304340816302172
AT5G15750	0.699158959348559	4.93900308844466	4.06634387402225	0.00056772771543027	0.00824680963067614	-0.466680274352781
AT3G43240	0.325219568877492	5.42388712414289	4.06620775602472	0.000567911332932277	0.00824680963067614	-0.512126715283849
AT3G28100	-0.554065295273932	3.69191864034289	-4.06610943331326	0.000568044003023803	0.00824680963067614	-0.300849896216405
AT5G16070	0.650009678491725	6.7828957509137	4.06535349823576	0.000569065044524569	0.00825594710156773	-0.565838897746142
AT1G31170	-0.649786435511276	3.60486687425338	-4.06414035785869	0.000570707461561957	0.00827408066693676	-0.291178879797235
AT3G22310	0.956989569702588	5.98665426292116	4.06353916416733	0.000571523142702472	0.00827409079896134	-0.548276242851901
AT5G10010	0.611932361276538	5.94348627206441	4.06330087703115	0.000571846765120452	0.00827409079896134	-0.54985538408329
AT2G38670	0.595842817614435	5.67798049850148	4.0632722270161	0.000571885687575269	0.00827409079896134	-0.53392632431625
AT1G14610	0.356052117497187	7.72686199165803	4.06124425074178	0.000574647518161139	0.00830464104280076	-0.576368420071631
AT5G05210	0.672506655505822	6.06755287889222	4.06114343287955	0.000574785165153999	0.00830464104280076	-0.55946658141559
AT5G07870	-0.668379710207833	5.09862023730426	-4.06003483344949	0.000576300910963069	0.00832083781034349	-0.506519701282524
AT5G59910	0.45637252420667	7.67434654841103	4.05935066148946	0.000577238342263356	0.00832400483835378	-0.581187717348866
AT5G18440	0.502236308912414	3.61219146634711	4.05916930562493	0.000577487085406219	0.00832400483835378	-0.318404121780394
AT1G11440	-0.491884077357627	3.55939492047529	-4.05901057078142	0.000577704889872466	0.00832400483835378	-0.298761444260203
AT5G10480	-0.668025235663919	6.94461776936158	-4.0585441774484	0.000578345315253813	0.00832754046827211	-0.58300621278933
AT5G51120	0.457903160288095	5.77756642659692	4.05718945991385	0.000580209556798465	0.00834868085823321	-0.55714405719586
AT4G29870	0.405965152833493	5.07985520721333	4.05628322016037	0.000581459987982093	0.00836096626648195	-0.492901695716791
AT5G07860	-1.25218963441567	3.26173207610518	-4.05556209910962	0.000582456912215385	0.00836959216734855	-0.287277902501901
AT5G11240	0.896159113550889	4.91837736756023	4.05497559677605	0.000583268987889813	0.00837555195144228	-0.490699810466534
AT2G33847	1.39613140374877	1.09366939346299	4.05438897596713	0.000584082357240752	0.00838152218559227	-0.173082114571116
AT5G63400	0.358939627333545	7.4449730390663	4.053633173908	0.000585131970016901	0.0083908720598342	-0.595083963068119
AT4G14420	0.524016961636089	6.36390336681981	4.05261186147574	0.00058655329702199	0.00840332583698433	-0.588379414565111
AT1G18415	0.645982101548956	3.19677561507453	4.05233215385678	0.000586943157250688	0.00840332583698433	-0.274534198683828
AT4G29220	-0.762305540810912	6.59225467487496	-4.05215060179687	0.000587196345250376	0.00840332583698433	-0.593084510334148
AT1G28395	0.930413374107985	4.23217772063233	4.05085694495424	0.000589003603151833	0.00841161517251495	-0.417494992744183
AT5G12270	1.77920002130735	0.540727701352823	4.05076582890182	0.000589131102560646	0.00841161517251495	-0.259097610947133
AT1G04400	-0.530845473688989	7.36140591763026	-4.05075502746428	0.000589146218921976	0.00841161517251495	-0.601853499078366
AT3G22790	0.823957468492189	6.47029694187112	4.05059393625378	0.000589371708244999	0.00841161517251495	-0.594346198985196
ENSRNA049495564	1.42786856020998	2.32952156890842	4.04889109747386	0.000591760546999509	0.00843999481106201	-0.18635401622085
AT1G71210	0.616426726344734	4.30229187705801	4.04847043776439	0.000592352158117639	0.00844272041455026	-0.422672018029872
AT1G19700	-0.596640920050988	6.06496649818425	-4.04716194412181	0.000594196182562882	0.00846224408046333	-0.592930360168904
AT1G07880	1.29955153799859	2.8136085869567	4.04692916355754	0.000594524833167277	0.00846224408046333	-0.267323951582927
AT1G54690	0.847020792858597	5.56890768787388	4.04658230187285	0.000595014885224299	0.0084635045752552	-0.563647058545238
AT1G08920	-0.788600456461183	5.99446604324825	-4.04599329150739	0.000595847972009567	0.00846963941332547	-0.588242361812918
AT3G15980	0.413698893539133	6.85913837590964	4.04563566449729	0.000596354361316694	0.00847112529417514	-0.613200349868157
AT2G12646	1.01464409607352	4.36222090621272	4.04505478227731	0.00059717778823545	0.00847222436342078	-0.432893459146179
AT3G14150	0.525014203175545	3.73442174883387	4.04501406419071	0.000597235550476436	0.00847222436342078	-0.365963463376464
AT4G18030	0.442133035307182	7.45588240858341	4.04348513208538	0.000599408514151225	0.00849733118917809	-0.618465369265372
AT4G20390	-0.975339214764924	6.7664518148139	-4.04247618416256	0.0006008467768585	0.00851199600549542	-0.619223958826447
AT1G15085	1.66307505123737	1.19751837153446	4.04120566164362	0.000602662812132103	0.00853198930808915	-0.192860020851843
AT4G36270	0.990698246400555	1.81843334968147	4.04083797322862	0.000603189392006119	0.0085321577181145	-0.200712214594329
AT3G60245	0.604920838352429	8.54440099775628	4.04063225368846	0.000603484210517492	0.0085321577181145	-0.619026484259484
